Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-13;NTDN;N25P005400;13100.0;1.0;400.0;550000.0;27.5;27.5;27.5;27.5;27.5;26.86;;;
2025-02-13;NTDP;N25P005450;5255.0;;;;;;;;;33.71;;;
2025-02-13;NTDQ;N25P005500;6800.0;;;;;;;;;41.84;;;
2025-02-13;NTDR;N25P006000;50.0;;;;;;;;;227.48;;;
2025-02-13;NTDT;N25P006100;105.0;;;;;;;;;289.07;;;
2025-02-13;NTF2;N25P005600;473.0;;;;;;;;;62.46;;;
2025-02-13;NTF3;N25P005700;6425.0;;;;;;;;;91.17;;;
2025-02-13;NTF4;N25P005800;2600.0;;;;;;;;;128.51;;;
2025-02-13;NTF5;N25P005900;105.0;;;;;;;;;173.89;;;
2025-02-13;NTF8;N25P005550;40.0;;;;;;;;;51.38;;;
2025-02-13;NTF9;N25P005650;1250.0;;;;;;;;;75.4;;;
2025-02-13;NTFB;N25P005750;70.0;;;;;;;;;108.79;;;
2025-02-13;NTFF;N25P006150;175.0;;;;;;;;;322.19;;;
2025-02-13;NTFG;N25P006200;660.0;;;;;;;;;357.24;;;
2025-02-13;NTFH;N25P006250;10.0;;;;;;;;;393.58;;;
2025-02-13;NVD2;N26P006000;5485.0;;;;;;;;;191.6;;;
2025-02-13;NVD5;N26P004900;200.0;;;;;;;;;16.86;;;
2025-02-13;NVDD;N26P005300;70.0;;;;;;;;;47.25;;;
2025-02-13;NVDH;N26P005450;155.0;;;;;;;;;66.83;;;
2025-02-13;NVDJ;N26P005500;400.0;;;;;;;;;74.36;;;
2025-02-13;NVDL;N26P005600;5000.0;;;;;;;;;91.58;;;
2025-02-13;NVDM;N26P005650;80.0;;;;;;;;;101.17;;;
2025-02-13;NVDN;N26P005700;5000.0;;;;;;;;;111.25;;;
2025-02-13;NVDP;N26P005750;960.0;;;;;;;;;122.21;;;
2025-02-13;NVDQ;N26P005800;70.0;;;;;;;;;133.87;;;
2025-02-13;NVDS;N26P005900;5000.0;;;;;;;;;160.42;;;
2025-02-13;NVDW;N26P006200;5095.0;;;;;;;;;263.82;;;
2025-02-13;NVDX;N26P006300;5600.0;;;;;;;;;304.27;;;
2025-02-13;NVF2;N26P006600;5000.0;;;;;;;;;444.08;;;
2025-02-13;QTD1;Q25P005550;270.0;;;;;;;;;58.45;;;
2025-02-13;QTD3;Q25P005650;270.0;;;;;;;;;81.79;;;
2025-02-13;QTD4;Q25P005700;10.0;;;;;;;;;96.71;;;
2025-02-13;QTD5;Q25P005750;5.0;;;;;;;;;113.17;;;
2025-02-13;QTD6;Q25P005800;60.0;;;;;;;;;131.33;;;
2025-02-13;QTDD;Q25P006100;205.0;;;;;;;;;283.89;;;
2025-02-13;QTFL;Q25P005400;20.0;;;;;;;;;33.26;;;
2025-02-13;QTFM;Q25P005450;70.0;;;;;;;;;40.47;;;
2025-02-13;UTD8;U25P004900;100.0;;;;;;;;;4.13;;;
2025-02-13;UTDF;U25P005150;10.0;;;;;;;;;13.84;;;
2025-02-13;UTDH;U25P005250;100.0;;;;;;;;;21.04;;;
2025-02-13;UTDM;U25P005450;200.0;;;;;;;;;44.98;;;
2025-02-13;UTDN;U25P005500;10.0;;;;;;;;;53.39;;;
2025-02-13;UTDP;U25P005550;100.0;;;;;;;;;62.94;;;
2025-02-13;UTDQ;U25P005600;100.0;;;;;;;;;73.81;;;
2025-02-13;UTDR;U25P005650;100.0;;;;;;;;;85.85;;;
2025-02-13;UTDT;U25P005750;5.0;;;;;;;;;117.32;;;
2025-02-13;VTD1;V25P005650;10440.0;;;;;;;;;93.51;;;
2025-02-13;VTD2;V25P005700;5100.0;;;;;;;;;107.55;;;
2025-02-13;VTD3;V25P005750;5.0;;;;;;;;;123.38;;;
2025-02-13;VTD4;V25P005800;700.0;;;;;;;;;140.59;;;
2025-02-13;VTD5;V25P005850;5000.0;;;;;;;;;159.21;;;
2025-02-13;VTD6;V25P005900;85.0;;;;;;;;;179.22;;;
2025-02-13;VTD7;V25P005950;5000.0;;;;;;;;;200.79;;;
2025-02-13;VTD8;V25P006000;6500.0;;;;;;;;;223.57;;;
2025-02-13;VTDD;V25P006200;300.0;;;;;;;;;329.21;;;
2025-02-13;VTDP;V25P005000;2700.0;;;;;;;;;9.52;;;
2025-02-13;VTDQ;V25P005050;5200.0;;;;;;;;;11.82;;;
2025-02-13;VTDR;V25P005100;5250.0;;;;;;;;;14.57;;;
2025-02-13;VTDS;V25P005150;1450.0;;;;;;;;;17.82;;;
2025-02-13;VTDT;V25P005200;5780.0;;;;;;;;;21.64;;;
2025-02-13;VTDV;V25P005250;1050.0;;;;;;;;;26.09;;;
2025-02-13;VTDX;V25P005350;1500.0;;;;;;;;;37.24;;;
2025-02-13;VTDY;V25P005400;5385.0;;;;;;;;;44.1;;;
2025-02-13;VTDZ;V25P005450;2200.0;;;;;;;;;51.88;;;
2025-02-13;VTF0;V25P005500;5280.0;;;;;;;;;60.65;;;
