Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-18;HT8L;H25C006250;7840;;;;;;;;;;0.02;;
2025-02-18;HT8M;H25C006300;320;;;;;;;;;;0.01;;
2025-02-18;HT8N;H25C006350;340;;;;;;;;;;0.0;;
2025-02-18;HT8P;H25C006400;40;;;;;;;;;;0.0;;
2025-02-18;HT8R;H25C006500;750;;;;;;;;;;0.0;;
2025-02-18;HT93;H25C005850;4100;1.0;75.0;34688.0;9.25;9.25;9.25;9.25;9.25;;9.88;;
2025-02-18;HT94;H25C005900;7045;2.0;200.0;47500.0;5.0;4.5;5.0;4.75;4.5;;5.7;;
2025-02-18;HT95;H25C005950;7630;;;;;;;;;;3.23;;
2025-02-18;HT96;H25C006000;16345;1.0;6000.0;600000.0;2.0;2.0;2.0;2.0;2.0;;1.65;;
2025-02-18;HT97;H25C006050;4400;2.0;200.0;10000.0;1.0;1.0;1.0;1.0;1.0;;0.82;;
2025-02-18;HT98;H25C006100;10815;2.0;4075.0;103750.0;0.5;0.5;1.0;0.51;1.0;;0.38;;
2025-02-18;HT99;H25C006150;1090;;;;;;;;;;0.15;;
2025-02-18;HT9H;H25C005725;120;;;;;;;;;;37.07;;
2025-02-18;HT9K;H25C005825;40;;;;;;;;;;12.97;;
2025-02-18;HT9M;H25C005925;1000;;;;;;;;;;4.28;;
2025-02-18;HT9P;H25C006025;10;;;;;;;;;;1.17;;
2025-02-18;HT9R;H25C006125;105;;;;;;;;;;0.24;;
2025-02-18;HT9S;H25C006175;90;;;;;;;;;;0.09;;
2025-02-18;HTB3;H25C006600;1302;;;;;;;;;;0.0;;
2025-02-18;HTB4;H25C006625;15;;;;;;;;;;0.0;;
2025-02-18;JT82;J25C005500;200;;;;;;;;;;246.88;;
2025-02-18;JT83;J25C005750;1500;;;;;;;;;;86.47;;
2025-02-18;JT84;J25C006000;2250;2.0;400.0;552500.0;28.75;26.5;28.75;27.63;26.5;;25.69;;
2025-02-18;JT85;J25C006250;3500;;;;;;;;;;6.51;;
2025-02-18;JT86;J25C006500;985;;;;;;;;;;1.16;;
2025-02-18;JT8G;J25C005100;980;;;;;;;;;;624.88;;
2025-02-18;JT8J;J25C005200;425;;;;;;;;;;526.69;;
2025-02-18;JT8M;J25C005400;100;;;;;;;;;;335.19;;
2025-02-18;JT8N;J25C005450;10;;;;;;;;;;289.96;;
2025-02-18;JT8Q;J25C005600;325;;;;;;;;;;169.58;;
2025-02-18;JT8R;J25C005700;100;1.0;30.0;161430.0;107.62;107.62;107.62;107.62;107.62;;109.71;;
2025-02-18;JT8S;J25C005800;270;;;;;;;;;;67.84;;
2025-02-18;JT8V;J25C005900;800;1.0;2300.0;5382000.0;46.8;46.8;46.8;46.8;46.8;;42.49;;
2025-02-18;JT8W;J25C005950;500;;;;;;;;;;33.27;;
2025-02-18;JT8X;J25C006050;800;;;;;;;;;;19.8;;
2025-02-18;JT8Y;J25C006100;500;;;;;;;;;;15.27;;
2025-02-18;JT91;J25C006300;300;;;;;;;;;;4.71;;
2025-02-18;JT99;J25C006750;1000;;;;;;;;;;0.13;;
2025-02-18;JTBK;J25C006125;800;;;;;;;;;;13.45;;
2025-02-18;JTBL;J25C006175;20;;;;;;;;;;10.08;;
2025-02-18;JTBQ;J25C008000;35;;;;;;;;;;0.0;;
2025-02-18;JTC9;J25C005650;50;;;;;;;;;;137.51;;
2025-02-18;JV83;J26C007500;1350;;;;;;;;;;89.02;;
2025-02-18;JV87;J26C006200;140;;;;;;;;;;347.59;;
2025-02-18;JV8X;J26C005500;110;;;;;;;;;;713.33;;
2025-02-18;JV8Z;J26C005600;260;;;;;;;;;;648.3;;
2025-02-18;JV91;J26C005700;40;;;;;;;;;;586.49;;
2025-02-18;JV93;J26C005800;10;;;;;;;;;;530.92;;
2025-02-18;JV94;J26C005850;3100;;;;;;;;;;504.72;;
2025-02-18;JV95;J26C005900;1100;;;;;;;;;;479.54;;
2025-02-18;JV96;J26C005950;1200;;;;;;;;;;455.34;;
2025-02-18;JV97;J26C006000;2005;;;;;;;;;;432.14;;
2025-02-18;JV99;J26C006300;320;;;;;;;;;;310.79;;
2025-02-18;JV9C;J26C006500;500;;;;;;;;;;249.89;;
2025-02-18;KT84;K25C005050;20;;;;;;;;;;698.4;;
2025-02-18;KT8D;K25C005500;100;;;;;;;;;;290.96;;
2025-02-18;KT8L;K25C005800;40;;;;;;;;;;114.32;;
2025-02-18;KT8N;K25C005900;300;;;;;;;;;;80.7;;
2025-02-18;KT8P;K25C005950;300;;;;;;;;;;68.51;;
2025-02-18;KT8Q;K25C006000;1165;;;;;;;;;;58.23;;
2025-02-18;KT8R;K25C006050;200;;;;;;;;;;49.26;;
2025-02-18;KT8S;K25C006100;720;;;;;;;;;;41.02;;
2025-02-18;KT8T;K25C006150;220;;;;;;;;;;34.17;;
2025-02-18;KT8V;K25C006200;155;;;;;;;;;;28.46;;
2025-02-18;KT8X;K25C006300;200;;;;;;;;;;19.73;;
2025-02-18;KT8Z;K25C006400;375;;;;;;;;;;13.32;;
2025-02-18;KT91;K25C006500;40;;;;;;;;;;8.89;9.0;
2025-02-18;KT92;K25C006550;135;;;;;;;;;;7.12;;
2025-02-18;KT93;K25C006600;70;;;;;;;;;;5.66;;
2025-02-18;KT97;K25C006800;375;;;;;;;;;;2.17;;
2025-02-18;KT99;K25C006900;70;;;;;;;;;;1.31;;
2025-02-18;KT9F;K25C007100;1000;;;;;;;;;;0.4;;
2025-02-18;KTB0;K25C008000;15;;;;;;;;;;0.0;;
2025-02-18;MT88;M25C005000;20;;;;;;;;;;778.3;;
2025-02-18;MT8J;M25C005400;40;;;;;;;;;;416.18;;
2025-02-18;MT8M;M25C005550;365;;;;;;;;;;300.49;;
2025-02-18;MT8N;M25C005600;20;;;;;;;;;;266.93;;
2025-02-18;MT8P;M25C005650;100;;;;;;;;;;235.99;;
2025-02-18;MT8S;M25C005800;435;;;;;;;;;;158.56;;
2025-02-18;MT8T;M25C005850;100;;;;;;;;;;138.04;;
2025-02-18;MT8V;M25C005900;340;;;;;;;;;;120.13;;
2025-02-18;MT8X;M25C006000;45;;;;;;;;;;91.16;;
2025-02-18;MT8Y;M25C006050;5;;;;;;;;;;79.98;;
2025-02-18;MT91;M25C006200;10;;;;;;;;;;53.49;;
2025-02-18;MT92;M25C006250;5;;;;;;;;;;46.28;;
2025-02-18;MT93;M25C006300;1000;;;;;;;;;;40.04;;
2025-02-18;MT95;M25C006400;5;;;;;;;;;;29.97;;
2025-02-18;MT9F;M25C006800;500;;;;;;;;;;8.72;;
2025-02-18;NT8B;N25C005000;5020;;;;;;;;;;807.68;;
2025-02-18;NT8C;N25C007150;1000;;;;;;;;;;6.85;;
2025-02-18;NT8D;N25C006650;260;;;;;;;;;;26.68;;
2025-02-18;NT8F;N25C005100;5035;;;;;;;;;;715.36;;
2025-02-18;NT8H;N25C005200;225;;;;;;;;;;625.11;;
2025-02-18;NT8K;N25C005250;5000;;;;;;;;;;581.03;;
2025-02-18;NT8L;N25C005300;5020;;;;;;;;;;537.89;;
2025-02-18;NT8M;N25C005350;70;;;;;;;;;;495.93;;
2025-02-18;NT8N;N25C005400;1190;;;;;;;;;;455.27;;
2025-02-18;NT8P;N25C005450;5250;;;;;;;;;;416.03;;
2025-02-18;NT8Q;N25C005500;6300;;;;;;;;;;378.34;;
2025-02-18;NT8R;N25C006000;785;;;;;;;;;;123.56;;
2025-02-18;NT8T;N25C006100;1060;;;;;;;;;;97.39;;
2025-02-18;NT8V;N25C007200;360;;;;;;;;;;5.88;;
2025-02-18;NT93;N25C005700;2655;;;;;;;;;;249.62;;
2025-02-18;NT94;N25C005800;3580;;;;;;;;;;198.86;;
2025-02-18;NT95;N25C005900;600;1.0;1000.0;8015000.0;160.3;160.3;160.3;160.3;160.3;;156.94;;
2025-02-18;NT97;N25C006500;2250;;;;;;;;;;37.65;;
2025-02-18;NT9C;N25C005850;500;;;;;;;;;;176.63;;
2025-02-18;NT9D;N25C005950;733;;;;;;;;;;139.43;;
2025-02-18;NT9F;N25C006150;300;;;;;;;;;;86.52;;
2025-02-18;NT9G;N25C006200;3755;1.0;2000.0;7700000.0;77.0;77.0;77.0;77.0;77.0;;76.99;;
2025-02-18;NT9H;N25C006250;15;;;;;;;;;;68.44;;
2025-02-18;NT9J;N25C006300;1140;;;;;;;;;;60.58;;
2025-02-18;NT9L;N25C006400;5000;1.0;1000.0;2400000.0;48.0;48.0;48.0;48.0;48.0;;47.65;;
2025-02-18;NT9M;N25C006450;200;;;;;;;;;;42.3;;
2025-02-18;NT9P;N25C006600;1080;;;;;;;;;;29.87;;
2025-02-18;NT9Q;N25C006700;3750;;;;;;;;;;23.64;;
2025-02-18;NV82;N26C006000;5400;;;;;;;;;;516.05;;
2025-02-18;NV84;N26C007000;370;;;;;;;;;;201.56;;
2025-02-18;NV8J;N26C005500;90;;;;;;;;;;797.94;;
2025-02-18;NV8L;N26C005600;5000;;;;;;;;;;734.24;;
2025-02-18;NV8N;N26C005700;5000;;;;;;;;;;673.25;;
2025-02-18;NV8S;N26C005900;5000;;;;;;;;;;564.41;;
2025-02-18;NV8V;N26C006100;225;;;;;;;;;;471.11;;
2025-02-18;NV8W;N26C006200;5000;;;;;;;;;;429.05;;
2025-02-18;NV8X;N26C006300;5300;;;;;;;;;;390.22;;
2025-02-18;NV92;N26C006600;5960;;;;;;;;;;292.89;;
2025-02-18;NV96;N26C007500;3000;;;;;;;;;;129.65;;
2025-02-18;NW81;N27C007650;35;;;;;;;;;;301.9;;
2025-02-18;NX8X;N28C006400;540;;;;;;;;;;898.84;;
2025-02-18;NX99;N28C007000;75;;;;;;;;;;685.52;;
2025-02-18;NY9C;N29C008000;830;;;;;;;;;;584.4;;
2025-02-18;QT83;Q25C005650;30;;;;;;;;;;322.18;;
2025-02-18;QT88;Q25C005900;120;;;;;;;;;;196.78;;
2025-02-18;QT8B;Q25C006000;50;;;;;;;;;;160.78;;
2025-02-18;QT8M;Q25C006450;5;;;;;;;;;;66.13;;
2025-02-18;QT8S;Q25C006700;75;;;;;;;;;;39.66;;
2025-02-18;QT8Z;Q25C007000;20;;;;;;;;;;21.08;;
2025-02-18;UT8F;U25C005150;10;;;;;;;;;;743.96;;
2025-02-18;UT8N;U25C005500;10;;;;;;;;;;464.88;;
2025-02-18;UT8S;U25C005700;30;;;;;;;;;;336.97;;
2025-02-18;UT8T;U25C005750;5;;;;;;;;;;309.92;;
2025-02-18;UT8X;U25C005900;45;;;;;;;;;;236.62;;
2025-02-18;UT8Z;U25C006000;5;;;;;;;;;;196.88;;
2025-02-18;UT93;U25C006200;5;;;;;;;;;;138.21;;
2025-02-18;UT9F;U25C006700;5;;;;;;;;;;54.88;;
2025-02-18;VT80;V25C005600;130;;;;;;;;;;438.01;;
2025-02-18;VT81;V25C005650;5000;;;;;;;;;;406.66;;
2025-02-18;VT82;V25C005700;6850;;;;;;;;;;376.89;;
2025-02-18;VT84;V25C005800;2090;;;;;;;;;;321.63;;
2025-02-18;VT85;V25C005850;5900;;;;;;;;;;297.46;;
2025-02-18;VT87;V25C005950;6300;;;;;;;;;;253.31;;
2025-02-18;VT88;V25C006000;7195;;;;;;;;;;233.56;;
2025-02-18;VT8B;V25C006100;1235;;;;;;;;;;199.14;;
2025-02-18;VT8D;V25C006200;750;;;;;;;;;;169.82;;
2025-02-18;VT8F;V25C006500;1845;;;;;;;;;;105.9;;
2025-02-18;VT8K;V25C007500;1000;;;;;;;;;;20.05;;
2025-02-18;VT8T;V25C005200;5000;;;;;;;;;;737.4;;
2025-02-18;VT8Y;V25C005400;5275;;;;;;;;;;579.2;;
2025-02-18;VT90;V25C005500;5300;;;;;;;;;;506.09;;
2025-02-18;VT97;V25C006250;2020;;;;;;;;;;156.91;;
2025-02-18;VT9B;V25C006400;105;;;;;;;;;;123.67;;
2025-02-18;VT9G;V25C006650;190;;;;;;;;;;83.02;;
2025-02-18;VT9P;V25C007000;6080;;;;;;;;;;46.86;;
2025-02-18;VV8B;V26C006000;105;;;;;;;;;;603.77;;
2025-02-18;VV8D;V26C006200;200;;;;;;;;;;514.82;;
2025-02-18;VV8J;V26C006500;100;;;;;;;;;;400.77;;
2025-02-18;VV8K;V26C006550;100;;;;;;;;;;384.22;;
2025-02-18;VV8N;V26C006700;200;;;;;;;;;;338.79;;
2025-02-18;VV8S;V26C006900;100;;;;;;;;;;287.36;;
2025-02-18;VV8V;V26C007000;2400;;;;;;;;;;264.62;;
2025-02-18;VV92;V26C007500;2750;;;;;;;;;;181.55;;
2025-02-18;XT8T;X25C005750;225;;;;;;;;;;391.37;;
2025-02-18;XT8Z;X25C006000;5;;;;;;;;;;271.91;;
2025-02-18;XT93;X25C006200;105;;;;;;;;;;200.86;;
2025-02-18;XT9F;X25C006700;320;;;;;;;;;;95.83;;
2025-02-18;ZT8N;Z25C006000;200;;;;;;;;;;302.82;;
2025-02-18;ZT8S;Z25C006200;5;;;;;;;;;;228.23;;
2025-02-18;ZT8Z;Z25C006500;650;;;;;;;;;;149.79;;
2025-02-18;ZT93;Z25C006700;60;;;;;;;;;;114.14;;
