Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-14;MTDQ;M25P005700;255.0;;;;;;;;;10139.0;;;
2025-02-14;MTDR;M25P005750;5.0;;;;;;;;;12259.0;;;
2025-02-14;MTDY;M25P006050;40.0;;;;;;;;;30164.0;;;
2025-02-14;NTD6;N25P004800;8.0;;;;;;;;;79.0;;;
2025-02-14;NTD8;N25P004900;5.38;;;;;;;;;172.0;;;
2025-02-14;NTDB;N25P005000;7.45;;;;;;;;;346.0;;;
2025-02-14;NTDF;N25P005100;21.15;;;;;;;;;652.0;;;
2025-02-14;NTDG;N25P005150;110.0;;;;;;;;;876.0;;;
2025-02-14;NTDH;N25P005200;315.0;;;;;;;;;1158.0;;;
2025-02-14;NTDK;N25P005250;5.665;;;;;;;;;1518.0;;;
2025-02-14;NTDL;N25P005300;5.02;;;;;;;;;1963.0;;;
2025-02-14;NTDM;N25P005350;65.0;;;;;;;;;2516.0;;;
2025-02-14;NTDN;N25P005400;13.1;1.0;400.0;536.0;2680.0;2680.0;2680.0;2680.0;2680.0;3193.0;;;
2025-02-14;NTDP;N25P005450;5.255;;;;;;;;;4003.0;;;
2025-02-14;NTDQ;N25P005500;6.8;;;;;;;;;4960.0;;;
2025-02-14;NTDR;N25P006000;50.0;;;;;;;;;26186.0;;;
2025-02-14;NTDT;N25P006100;105.0;;;;;;;;;32883.0;;;
2025-02-14;NTF2;N25P005600;473.0;;;;;;;;;7415.0;;;
2025-02-14;NTF3;N25P005700;6.425;;;;;;;;;10837.0;;;
2025-02-14;NTF4;N25P005800;2.6;;;;;;;;;15102.0;;;
2025-02-14;NTF5;N25P005900;105.0;;;;;;;;;20211.0;;;
2025-02-14;NTF8;N25P005550;40.0;;;;;;;;;6079.0;;;
2025-02-14;NTF9;N25P005650;1.25;;;;;;;;;9023.0;;;
2025-02-14;NTFB;N25P005750;70.0;;;;;;;;;12859.0;;;
2025-02-14;NTFF;N25P006150;175.0;;;;;;;;;36469.0;;;
2025-02-14;NTFG;N25P006200;660.0;;;;;;;;;40193.0;;;
2025-02-14;NTFH;N25P006250;10.0;;;;;;;;;44032.0;;;
2025-02-14;NVD2;N26P006000;5.485;;;;;;;;;20263.0;;;
2025-02-14;NVD5;N26P004900;200.0;;;;;;;;;1665.0;;;
2025-02-14;NVDD;N26P005300;70.0;;;;;;;;;4836.0;;;
2025-02-14;NVDH;N26P005450;155.0;;;;;;;;;6880.0;;;
2025-02-14;NVDJ;N26P005500;400.0;;;;;;;;;7689.0;;;
2025-02-14;NVDL;N26P005600;5.0;;;;;;;;;9507.0;;;
2025-02-14;NVDM;N26P005650;80.0;;;;;;;;;10503.0;;;
2025-02-14;NVDN;N26P005700;5.0;;;;;;;;;11588.0;;;
2025-02-14;NVDP;N26P005750;960.0;;;;;;;;;12748.0;;;
2025-02-14;NVDQ;N26P005800;70.0;;;;;;;;;13984.0;;;
2025-02-14;NVDS;N26P005900;5.0;;;;;;;;;16939.0;;;
2025-02-14;NVDW;N26P006200;5.095;;;;;;;;;27891.0;;;
2025-02-14;NVDX;N26P006300;5.6;;;;;;;;;32177.0;;;
2025-02-14;NVF2;N26P006600;5.0;;;;;;;;;46961.0;;;
2025-02-14;QTD1;Q25P005550;270.0;;;;;;;;;6612.0;;;
2025-02-14;QTD3;Q25P005650;270.0;;;;;;;;;9450.0;;;
2025-02-14;QTD4;Q25P005700;10.0;;;;;;;;;11204.0;;;
2025-02-14;QTD5;Q25P005750;5.0;;;;;;;;;13129.0;;;
2025-02-14;QTD6;Q25P005800;60.0;;;;;;;;;15238.0;;;
2025-02-14;QTDD;Q25P006100;205.0;;;;;;;;;31835.0;;;
2025-02-14;QTFL;Q25P005400;20.0;;;;;;;;;3711.0;;;
2025-02-14;QTFM;Q25P005450;70.0;;;;;;;;;4539.0;;;
2025-02-14;UTD8;U25P004900;100.0;;;;;;;;;424.0;;;
2025-02-14;UTDF;U25P005150;10.0;;;;;;;;;1478.0;;;
2025-02-14;UTDH;U25P005250;100.0;;;;;;;;;2272.0;;;
2025-02-14;UTDM;U25P005450;200.0;;;;;;;;;4936.0;;;
2025-02-14;UTDN;U25P005500;10.0;;;;;;;;;5875.0;;;
2025-02-14;UTDP;U25P005550;100.0;;;;;;;;;6952.0;;;
2025-02-14;UTDQ;U25P005600;100.0;;;;;;;;;8153.0;;;
2025-02-14;UTDR;U25P005650;100.0;;;;;;;;;9645.0;;;
2025-02-14;UTDT;U25P005750;5.0;;;;;;;;;13211.0;;;
2025-02-14;VTD1;V25P005650;10.44;;;;;;;;;10514.0;;;
2025-02-14;VTD2;V25P005700;5.1;;;;;;;;;12130.0;;;
2025-02-14;VTD3;V25P005750;5.0;;;;;;;;;13893.0;;;
2025-02-14;VTD4;V25P005800;700.0;;;;;;;;;15786.0;;;
2025-02-14;VTD5;V25P005850;5.0;;;;;;;;;17841.0;;;
2025-02-14;VTD6;V25P005900;85.0;;;;;;;;;20025.0;;;
2025-02-14;VTD7;V25P005950;5.0;;;;;;;;;22368.0;;;
2025-02-14;VTD8;V25P006000;6.5;;;;;;;;;24850.0;;;
2025-02-14;VTDD;V25P006200;300.0;;;;;;;;;36276.0;;;
2025-02-14;VTDP;V25P005000;2.7;;;;;;;;;1031.0;;;
