Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-03;KT8L;K25C005800;40;;;;;;;;;;21156;;
2025-02-03;KT8N;K25C005900;100;;;;;;;;;;16105;;
2025-02-03;KT8P;K25C005950;300;;;;;;;;;;13982;;
2025-02-03;KT8Q;K25C006000;365;;;;;;;;;;12125;;
2025-02-03;KT8S;K25C006100;700;;;;;;;;;;9113;;
2025-02-03;KT8V;K25C006200;105;;;;;;;;;;6942;;
2025-02-03;KT8Z;K25C006400;375;;;;;;;;;;3843;;
2025-02-03;KT91;K25C006500;40;;;;;;;;;;2836;;
2025-02-03;KT92;K25C006550;135;;;;;;;;;;2436;;
2025-02-03;KT93;K25C006600;270;;;;;;;;;;2089;;
2025-02-03;KT97;K25C006800;375;;;;;;;;;;1076;;
2025-02-03;KT99;K25C006900;70;;;;;;;;;;746;;
2025-02-03;KT9F;K25C007100;1;;;;;;;;;;343;;
2025-02-03;KTB0;K25C008000;15;;;;;;;;;;4;;
2025-02-03;MT88;M25C005000;20;;;;;;;;;;91648;;
2025-02-03;MT8J;M25C005400;40;;;;;;;;;;55070;;
2025-02-03;MT8M;M25C005550;365;;;;;;;;;;42760;;
2025-02-03;MT8N;M25C005600;20;;;;;;;;;;38947;;
2025-02-03;MT8P;M25C005650;100;;;;;;;;;;35291;;
2025-02-03;MT8S;M25C005800;435;;;;;;;;;;25796;;
2025-02-03;MT8T;M25C005850;100;;;;;;;;;;23075;;
2025-02-03;MT8V;M25C005900;340;;;;;;;;;;20580;;
2025-02-03;MT8X;M25C006000;10;;;;;;;;;;16264;;
2025-02-03;MT8Y;M25C006050;5;;;;;;;;;;14478;;
2025-02-03;MT91;M25C006200;10;;;;;;;;;;10113;;
2025-02-03;MT92;M25C006250;5;;;;;;;;;;8958;;
2025-02-03;MT93;M25C006300;1;;;;;;;;;;7921;;
2025-02-03;MT9F;M25C006800;500;;;;;;;;;;2358;;
2025-02-03;NT8B;N25C005000;5,02;;;;;;;;;;94572;;
2025-02-03;NT8C;N25C007150;1;;;;;;;;;;1848;;
2025-02-03;NT8D;N25C006650;260;;;;;;;;;;5399;;
2025-02-03;NT8F;N25C005100;5,035;;;;;;;;;;85341;;
2025-02-03;NT8H;N25C005200;225;;;;;;;;;;76272;;
2025-02-03;NT8K;N25C005250;5;;;;;;;;;;71814;;
2025-02-03;NT8L;N25C005300;5,02;;;;;;;;;;67417;;
2025-02-03;NT8M;N25C005350;70;;;;;;;;;;63099;;
2025-02-03;NT8N;N25C005400;1,19;;;;;;;;;;58868;;
2025-02-03;NT8P;N25C005450;5,25;;;;;;;;;;54750;;
2025-02-03;NT8Q;N25C005500;6,3;;;;;;;;;;50736;;
2025-02-03;NT8R;N25C006000;785;;;;;;;;;;20122;;
2025-02-03;NT8T;N25C006100;1;;;;;;;;;;16450;;
2025-02-03;NT8V;N25C007200;360;;;;;;;;;;1646;;
2025-02-03;NT93;N25C005700;2,655;;;;;;;;;;36118;;
2025-02-03;NT94;N25C005800;3,58;;;;;;;;;;30111;;
2025-02-03;NT95;N25C005900;600;;;;;;;;;;24777;;
2025-02-03;NT97;N25C006500;2,25;;;;;;;;;;7405;;
2025-02-03;NT9C;N25C005850;500;;;;;;;;;;27378;;
2025-02-03;NT9D;N25C005950;33;;;;;;;;;;22360;;
2025-02-03;NT9F;N25C006150;300;;;;;;;;;;14882;;
2025-02-03;NT9G;N25C006200;245;;;;;;;;;;13473;;
2025-02-03;NT9H;N25C006250;15;;;;;;;;;;12197;;
2025-02-03;NT9J;N25C006300;340;;;;;;;;;;11032;;
2025-02-03;NT9L;N25C006400;5;;;;;;;;;;9066;;
2025-02-03;NT9M;N25C006450;200;;;;;;;;;;8221;;
2025-02-03;NT9P;N25C006600;1,08;;;;;;;;;;5991;;
2025-02-03;NV82;N26C006000;5,4;;;;;;;;;;62982;;
2025-02-03;NV84;N26C007000;370;;;;;;;;;;26579;;
2025-02-03;NV8J;N26C005500;90;;;;;;;;;;93357;;
2025-02-03;NV8L;N26C005600;5;;;;;;;;;;86728;;
2025-02-03;NV8N;N26C005700;5;;;;;;;;;;80330;;
2025-02-03;NV8S;N26C005900;5;;;;;;;;;;68348;;
2025-02-03;NV8V;N26C006100;225;;;;;;;;;;57997;;
2025-02-03;NV8W;N26C006200;5;;;;;;;;;;53331;;
2025-02-03;NV8X;N26C006300;5,3;;;;;;;;;;48981;;
2025-02-03;NV92;N26C006600;5,96;;;;;;;;;;37397;;
2025-02-03;NV96;N26C007500;3;;;;;;;;;;17433;;
2025-02-03;NX8X;N28C006400;540;;;;;;;;;;1,00521;;
2025-02-03;NX99;N28C007000;75;;;;;;;;;;76292;;
2025-02-03;NY9C;N29C008000;830;;;;;;;;;;64981;;
2025-02-03;QT83;Q25C005650;30;;;;;;;;;;44080;;
2025-02-03;QT88;Q25C005900;120;;;;;;;;;;29302;;
2025-02-03;QT8B;Q25C006000;50;;;;;;;;;;24449;;
2025-02-03;QT8M;Q25C006450;5;;;;;;;;;;10821;;
2025-02-03;QT8S;Q25C006700;75;;;;;;;;;;6808;;
2025-02-03;QT8Z;Q25C007000;20;;;;;;;;;;3977;;
2025-02-03;UT8S;U25C005700;30;;;;;;;;;;45303;;
2025-02-03;UT8T;U25C005750;5;;;;;;;;;;42176;;
2025-02-03;UT8X;U25C005900;45;;;;;;;;;;33730;;
2025-02-03;UT8Z;U25C006000;5;;;;;;;;;;28813;;
2025-02-03;UT93;U25C006200;5;;;;;;;;;;20814;;
2025-02-03;VT80;V25C005600;130;;;;;;;;;;56391;;
2025-02-03;VT81;V25C005650;5;;;;;;;;;;52927;;
2025-02-03;VT82;V25C005700;6,85;;;;;;;;;;49591;;
2025-02-03;VT84;V25C005800;2,09;;;;;;;;;;43451;;
2025-02-03;VT85;V25C005850;5,9;;;;;;;;;;40602;;
2025-02-03;VT87;V25C005950;6,3;;;;;;;;;;35309;;
2025-02-03;VT88;V25C006000;7,195;;;;;;;;;;32863;;
2025-02-03;VT8B;V25C006100;1,235;;;;;;;;;;28366;;
2025-02-03;VT8D;V25C006200;750;;;;;;;;;;24411;;
2025-02-03;VT8F;V25C006500;1,845;;;;;;;;;;15768;;
2025-02-03;VT8K;V25C007500;1;;;;;;;;;;3624;;
2025-02-03;VT8T;V25C005200;5;;;;;;;;;;87510;;
2025-02-03;VT8Y;V25C005400;5,275;;;;;;;;;;71260;;
2025-02-03;VT90;V25C005500;5,3;;;;;;;;;;63626;;
2025-02-03;VT97;V25C006250;2;;;;;;;;;;22706;;
2025-02-03;VT9B;V25C006400;105;;;;;;;;;;18230;;
2025-02-03;VT9G;V25C006650;190;;;;;;;;;;12738;;
2025-02-03;VT9P;V25C007000;6,08;;;;;;;;;;7592;;
2025-02-03;VV8B;V26C006000;105;;;;;;;;;;71830;;
2025-02-03;VV8D;V26C006200;200;;;;;;;;;;62023;;
2025-02-03;VV8J;V26C006500;100;;;;;;;;;;49353;;
2025-02-03;VV8K;V26C006550;100;;;;;;;;;;47450;;
2025-02-03;VV8N;V26C006700;200;;;;;;;;;;42146;;
2025-02-03;VV8S;V26C006900;100;;;;;;;;;;35978;;
2025-02-03;VV8V;V26C007000;2,4;;;;;;;;;;33279;;
2025-02-03;VV92;V26C007500;2,75;;;;;;;;;;22845;;
2025-02-03;XT8T;X25C005750;225;;;;;;;;;;50656;;
2025-02-03;XT8Z;X25C006000;5;;;;;;;;;;37037;;
2025-02-03;XT93;X25C006200;105;;;;;;;;;;28255;;
2025-02-03;XT9F;X25C006700;320;;;;;;;;;;14420;;
2025-02-03;ZT8N;Z25C006000;200;;;;;;;;;;40194;;
2025-02-03;ZT8S;Z25C006200;5;;;;;;;;;;31211;;
2025-02-03;ZT8Z;Z25C006500;650;;;;;;;;;;21159;;
2025-02-03;ZT93;Z25C006700;60;;;;;;;;;;16451;;
